,bioma,riscofogo,precipitacao
2020-02-13,Amazonia,51.0,0.36637931034482774
2020-02-14,Amazonia,182.0,0.5569486404833841
2020-02-15,Amazonia,404.0,0.3967409948542021
2020-02-16,Amazonia,508.0,0.8196885428253615
2020-02-17,Amazonia,107.0,0.7774509803921572
2020-02-18,Amazonia,136.0,2.5301624129930396
2020-02-19,Amazonia,189.0,0.5154666666666665
2020-02-20,Amazonia,264.0,0.3797169811320752
2020-02-21,Amazonia,250.0,0.22825112107623338
2020-02-22,Amazonia,208.0,0.8466165413533834
2020-02-23,Amazonia,113.0,3.2811158798283233
2020-02-24,Amazonia,6.0,5.8675000000000015
2020-02-25,Amazonia,50.0,6.2370370370370365
2020-02-26,Amazonia,105.0,1.0241116751269035
2020-02-27,Amazonia,265.0,0.5755511022044084
2020-02-28,Amazonia,523.0,0.12810011376564276
2020-02-29,Amazonia,166.0,0.21600688468158333
2020-03-01,Amazonia,235.0,0.2642054574638844
2020-03-02,Amazonia,234.0,0.44149722735674696
2020-03-03,Amazonia,115.0,0.49952305246422884
2020-03-04,Amazonia,122.0,0.22705099778270502
2020-03-05,Amazonia,230.0,0.7096247960848286
2020-03-06,Amazonia,476.0,0.26870669745958403
2020-03-07,Amazonia,559.0,0.17868421052631564
2020-03-08,Amazonia,249.0,0.3952210274790916
2020-03-09,Amazonia,457.0,0.24200863930885524
2020-03-10,Amazonia,426.0,0.7508474576271187
2020-03-11,Amazonia,458.0,0.3186200378071836
2020-03-12,Amazonia,516.0,0.4480307396733914
2020-03-13,Amazonia,301.0,0.9982256020278851
2020-03-14,Amazonia,6.0,11.852631578947376
2020-03-15,Amazonia,10.0,6.798958333333338
2020-03-16,Amazonia,6.0,3.304186046511634
2020-03-17,Amazonia,4.0,2.5800000000000036
2020-03-18,Amazonia,0.0,1.2375527426160344
2020-03-19,Amazonia,1.0,6.501533742331286
2020-03-20,Amazonia,10.0,1.5148571428571418
2020-03-21,Amazonia,46.0,0.8687969924812031
2020-03-22,Amazonia,170.0,0.38135109419600377
2020-03-23,Amazonia,190.0,1.435370152761455
2020-03-24,Amazonia,162.0,0.8317860746720507
2020-03-25,Amazonia,168.0,0.3328888888888888
2020-03-26,Amazonia,255.0,0.3249169435215955
2020-03-27,Amazonia,101.0,0.45493562231759654
2020-03-28,Amazonia,38.0,1.333874239350912
2020-03-29,Amazonia,76.0,1.3509852216748783
2020-03-30,Amazonia,10.0,3.015976331360947
2020-03-31,Amazonia,3.0,2.5240740740740732
2020-04-01,Amazonia,22.0,2.551526717557252
2020-04-02,Amazonia,12.0,2.311547911547911
2020-04-03,Amazonia,43.0,0.8617469879518084
2020-04-04,Amazonia,11.0,0.6602605863192188
2020-04-05,Amazonia,4.0,2.986381322957202
2020-04-06,Amazonia,6.0,2.1661129568106317
2020-04-07,Amazonia,1.0,5.63524590163934
2020-04-08,Amazonia,11.0,1.4574626865671638
2020-04-09,Amazonia,4.0,2.7312499999999997
2020-04-10,Amazonia,6.0,1.7159292035398233
2020-04-11,Amazonia,4.0,2.863207547169811
2020-04-12,Amazonia,1.0,0.6676923076923076
2020-04-13,Amazonia,17.0,0.8944690265486726
2020-04-14,Amazonia,104.0,0.7762711864406795
2020-04-15,Amazonia,30.0,0.34775280898876476
2020-04-16,Amazonia,60.0,0.32299741602067183
2020-04-17,Amazonia,29.0,0.5136038186157519
2020-04-18,Amazonia,18.0,1.4584905660377356
2020-04-19,Amazonia,53.0,1.9384615384615376
2020-04-20,Amazonia,10.0,3.5412500000000016
2020-04-21,Amazonia,9.0,2.4217948717948747
2020-04-22,Amazonia,12.0,0.7660516605166047
2020-04-23,Amazonia,20.0,1.3044117647058817
2020-04-24,Amazonia,19.0,1.0316205533596834
2020-04-25,Amazonia,24.0,1.3025862068965526
2020-04-26,Amazonia,24.0,1.276497695852534
2020-04-27,Amazonia,27.0,0.5558035714285712
2020-04-28,Amazonia,19.0,0.3484374999999999
2020-04-29,Amazonia,63.0,0.20820367751060798
2020-04-30,Amazonia,56.0,0.3978339350180499
2020-05-01,Amazonia,59.0,0.25720250521920646
2020-05-02,Amazonia,32.0,0.14723404255319145
2020-05-03,Amazonia,1.0,0.4687782805429863
2020-05-04,Amazonia,14.0,0.5449838187702265
2020-05-05,Amazonia,17.0,1.201587301587301
2020-05-06,Amazonia,0.0,11.539361702127657
2020-05-07,Amazonia,0.0,3.504651162790698
2020-05-08,Amazonia,2.0,0.8114942528735627
2020-05-09,Amazonia,9.0,0.5936274509803919
2020-05-10,Amazonia,14.0,0.45422535211267606
2020-05-11,Amazonia,6.0,0.7415584415584415
2020-05-12,Amazonia,27.0,0.2360742705570288
2020-05-13,Amazonia,55.0,0.4303475935828889
2020-05-14,Amazonia,18.0,0.9330508474576271
2020-05-15,Amazonia,12.0,2.303846153846155
2020-05-16,Amazonia,24.0,0.7417030567685592
2020-05-17,Amazonia,10.0,0.4487288135593219
2020-05-18,Amazonia,35.0,0.3574683544303795
2020-05-19,Amazonia,55.0,0.7866336633663372
2020-05-20,Amazonia,30.0,0.720982142857143
2020-05-21,Amazonia,57.0,0.37639939485627794
2020-05-22,Amazonia,106.0,0.2701351351351351
2020-05-23,Amazonia,69.0,0.4182320441988946
2020-05-24,Amazonia,40.0,1.33201581027668
2020-05-25,Amazonia,49.0,0.6954653937947501
2020-05-26,Amazonia,155.0,0.13242924528301891
2020-05-27,Amazonia,276.0,0.02021582733812951
2020-05-28,Amazonia,167.0,0.026967741935483888
2020-05-29,Amazonia,185.0,0.09866666666666667
2020-05-30,Amazonia,244.0,0.06914675767918092
2020-05-31,Amazonia,189.0,0.2682672233820458
2020-06-01,Amazonia,163.0,0.07156069364161852
2020-06-02,Amazonia,110.0,0.11932606541129828
2020-06-03,Amazonia,151.0,0.07374517374517373
2020-06-04,Amazonia,124.0,0.2482517482517483
2020-06-05,Amazonia,131.0,0.2073732718894015
2020-06-06,Amazonia,120.0,0.1535338345864661
2020-06-07,Amazonia,182.0,0.10136116152450084
2020-06-08,Amazonia,128.0,0.1278415015641292
2020-06-09,Amazonia,192.0,0.19339237057220734
2020-06-10,Amazonia,231.0,0.11739915713425647
2020-06-11,Amazonia,256.0,0.12915800415800405
2020-06-12,Amazonia,295.0,0.06649797570850205
2020-06-13,Amazonia,283.0,0.23746586564718747
2020-06-14,Amazonia,185.0,0.0657762938230384
2020-06-15,Amazonia,127.0,0.1090447154471544
2020-06-16,Amazonia,293.0,0.06767337807606262
2020-06-17,Amazonia,313.0,0.09257340241796198
2020-06-18,Amazonia,413.0,0.01946191474493362
2020-06-19,Amazonia,371.0,0.022464375523889364
2020-06-20,Amazonia,360.0,0.026758286176232857
2020-06-21,Amazonia,362.0,0.030091185410334346
2020-06-22,Amazonia,329.0,0.05420560747663555
2020-06-23,Amazonia,406.0,0.0401919866444073
2020-06-24,Amazonia,409.0,0.04276827371695178
2020-06-25,Amazonia,448.0,0.0801596806387224
2020-06-26,Amazonia,397.0,0.18882653061224572
2020-06-27,Amazonia,327.0,0.09605700712589
2020-06-28,Amazonia,355.0,0.028929011079195738
2020-06-29,Amazonia,406.0,0.19987888574888993
2020-06-30,Amazonia,647.0,0.06853843090402227
2020-07-01,Amazonia,586.0,0.13341836734693877
2020-07-02,Amazonia,376.0,0.1486206896551723
2020-07-03,Amazonia,362.0,0.14468236973590276
2020-07-04,Amazonia,373.0,0.13530183727034117
2020-07-05,Amazonia,254.0,0.3834170854271359
2020-07-06,Amazonia,283.0,0.07155038759689926
2020-07-07,Amazonia,481.0,0.44488636363636425
2020-07-08,Amazonia,316.0,0.552525252525253
2020-07-09,Amazonia,551.0,0.41379690949227393
2020-07-10,Amazonia,490.0,0.45354285714285725
2020-07-11,Amazonia,303.0,0.21237954040029655
2020-07-12,Amazonia,318.0,0.08037518037518024
2020-07-13,Amazonia,287.0,0.3166551485832759
2020-07-14,Amazonia,446.0,0.5066293183940245
2020-07-15,Amazonia,579.0,0.172626262626263
2020-07-16,Amazonia,695.0,0.3818181818181817
2020-07-17,Amazonia,557.0,0.17060379021595454
2020-07-18,Amazonia,1099.0,0.029792370835345233
2020-07-19,Amazonia,697.0,0.06098734177215183
2020-07-20,Amazonia,386.0,0.12746863943390177
2020-07-21,Amazonia,415.0,0.09323899371069198
2020-07-22,Amazonia,632.0,0.18377192982456217
2020-07-23,Amazonia,805.0,0.19267572356763157
2020-07-24,Amazonia,795.0,0.3156806615776091
2020-07-25,Amazonia,876.0,0.15358842566152742
2020-07-26,Amazonia,709.0,0.06620578778135065
2020-07-27,Amazonia,661.0,0.008178857715430863
2020-07-28,Amazonia,725.0,0.03502612671456561
2020-07-29,Amazonia,945.0,0.013281249999999986
2020-07-30,Amazonia,2850.0,0.01703571428571428
2020-07-31,Amazonia,3449.0,0.011385188201756892
2020-08-01,Amazonia,3143.0,0.011797359471894373
2020-08-02,Amazonia,2852.0,0.01960505349419535
2020-08-03,Amazonia,2506.0,0.047798559056837345
2020-08-04,Amazonia,3232.0,0.07136689733985155
2020-08-05,Amazonia,4252.0,0.016645814067344843
2020-08-06,Amazonia,6423.0,0.01833241769851679
2020-08-07,Amazonia,7441.0,0.013512235918693919
2020-08-08,Amazonia,7562.0,0.005962751577050145
2020-08-09,Amazonia,8580.0,0.008361752644075099
2020-08-10,Amazonia,9635.0,0.029742858244342568
2020-08-11,Amazonia,7425.0,0.2561443626963659
2020-08-12,Amazonia,10401.0,0.2701367968788625
2020-08-13,Amazonia,11947.0,0.25608953860210415
2020-08-14,Amazonia,12014.0,0.29504883647657176
2020-08-15,Amazonia,20265.0,0.07953585649358409
2020-08-16,Amazonia,19903.0,0.03319492134472599
2020-08-17,Amazonia,25077.0,0.05510643152850669
2020-08-18,Amazonia,23564.0,0.07564803804994046
2020-08-19,Amazonia,22231.0,0.13005871218196882
2020-08-20,Amazonia,16105.0,1.718932646564314
2020-08-21,Amazonia,12446.0,0.12946514089832004
2020-08-22,Amazonia,13290.0,0.09132987910189909
2020-08-23,Amazonia,12269.0,0.09332536145233145
2020-08-24,Amazonia,9388.0,1.0017595307917981
2020-08-25,Amazonia,5962.0,0.20439592860303782
2020-08-26,Amazonia,0.0,
2020-08-27,Amazonia,6238.0,0.8278004741009699
2020-08-28,Amazonia,5299.0,1.516447949526808
2020-08-29,Amazonia,6917.0,2.13686804929364
2020-08-30,Amazonia,8233.0,0.862170636726852
2020-08-31,Amazonia,8981.0,2.0264585978747416
2020-09-01,Amazonia,11306.0,0.4637271025917335
2020-09-02,Amazonia,20131.0,0.4180513112074579
2020-09-03,Amazonia,18549.0,0.06938978188104578
2020-09-04,Amazonia,16090.0,0.0995909022669257
2020-09-05,Amazonia,26981.0,0.056974391179959
2020-09-06,Amazonia,24391.0,0.25696475539190017
2020-09-07,Amazonia,28024.0,0.40365029940119895
2020-09-08,Amazonia,25053.0,0.3592201442366498
2020-09-09,Amazonia,16037.0,0.5413397199166402
2020-09-10,Amazonia,16495.0,3.395632578950853
2020-09-11,Amazonia,18656.0,1.4179783393501815
2020-09-12,Amazonia,18106.0,0.3551630157053897
2020-09-13,Amazonia,28886.0,0.31024547483264014
2020-09-14,Amazonia,35539.0,0.3461782231248192
2020-09-15,Amazonia,30164.0,0.0969236096313649
2020-09-16,Amazonia,36861.0,0.09843218198985525
2020-09-17,Amazonia,22763.0,0.590107079119566
2020-09-18,Amazonia,11947.0,1.6389428893245577
2020-09-19,Amazonia,7121.0,2.6819606967395373
2020-09-20,Amazonia,1911.0,6.995201584563371
2020-09-21,Amazonia,929.0,4.704394576905086
2020-09-22,Amazonia,950.0,3.796660780221538
2020-09-23,Amazonia,1468.0,0.9535761968338948
2020-09-24,Amazonia,1598.0,2.846323329404278
2020-09-25,Amazonia,1192.0,5.003160295395205
2020-09-26,Amazonia,1491.0,3.7272447183098416
2020-09-27,Amazonia,1828.0,1.159627862595443
2020-09-28,Amazonia,1431.0,2.844253465346437
2020-09-29,Amazonia,2228.0,2.1189548057009686
2020-09-30,Amazonia,1591.0,3.5327602553567403
2020-10-01,Amazonia,1563.0,2.011949910554558
2020-10-02,Amazonia,1776.0,1.8061405302255704
2020-10-03,Amazonia,1976.0,1.1020334674857242
2020-10-04,Amazonia,2581.0,1.2949191407192713
2020-10-05,Amazonia,1526.0,3.8660550458714846
2020-10-06,Amazonia,974.0,5.197995411182208
2020-10-07,Amazonia,1752.0,0.8521038273952297
2020-10-08,Amazonia,3745.0,0.8654559468182391
2020-10-09,Amazonia,3223.0,0.6233256663509791
2020-10-10,Amazonia,4318.0,2.851657639631661
2020-10-11,Amazonia,1515.0,3.2806886403766042
2020-10-12,Amazonia,1611.0,1.36807522460789
2020-10-13,Amazonia,2414.0,2.5067076742823264
2020-10-14,Amazonia,2274.0,2.1969084259194633
2020-10-15,Amazonia,2820.0,1.2697247706422126
2020-10-16,Amazonia,2210.0,1.0896005117998553
2020-10-17,Amazonia,2095.0,1.2287378858326796
2020-10-18,Amazonia,1397.0,3.997628951746961
2020-10-19,Amazonia,898.0,1.7204539658250635
2020-10-20,Amazonia,1772.0,1.5166308310741605
2020-10-21,Amazonia,2983.0,0.9424197113509574
2020-10-22,Amazonia,1857.0,3.4870321129064985
2020-10-23,Amazonia,1206.0,1.4221974699657998
2020-10-24,Amazonia,1507.0,2.2230542764399246
2020-10-25,Amazonia,784.0,1.656055948355341
2020-10-26,Amazonia,705.0,2.1555511577279884
2020-10-27,Amazonia,408.0,5.182044699486546
2020-10-28,Amazonia,452.0,0.9302914018467596
2020-10-29,Amazonia,881.0,1.0181433483205815
2020-10-30,Amazonia,790.0,5.0854664391352475
2020-10-31,Amazonia,1119.0,2.4226489028212828
2020-11-01,Amazonia,872.0,1.0691966811239098
2020-11-02,Amazonia,428.0,1.9278654566975904
2020-11-03,Amazonia,213.0,11.051748750892187
2020-11-04,Amazonia,436.0,2.978484779125669
2020-11-05,Amazonia,457.0,1.866819508128399
2020-11-06,Amazonia,266.0,1.2573053589484322
2020-11-07,Amazonia,163.0,2.5288385826771798
2020-11-08,Amazonia,122.0,2.783303482587079
2020-11-09,Amazonia,42.0,3.354253037884229
2020-11-10,Amazonia,31.0,2.296924540266353
2020-11-11,Amazonia,187.0,2.078037784456874
2020-11-12,Amazonia,175.0,2.148182391258677
2020-11-13,Amazonia,168.0,1.6185326779537947
2020-11-14,Amazonia,303.0,1.5588384592415792
2020-11-15,Amazonia,168.0,3.1582871835443505
2020-11-16,Amazonia,535.0,1.771852875151098
2020-11-17,Amazonia,111.0,2.414069380302854
2020-11-18,Amazonia,186.0,6.999023046092109
2020-11-19,Amazonia,6.0,5.660370370370372
2020-11-20,Amazonia,31.0,1.7052051168945652
2020-11-21,Amazonia,68.0,1.1260668973471804
2020-11-22,Amazonia,177.0,3.141379310344827
2020-11-23,Amazonia,234.0,1.8974258289703623
2020-11-24,Amazonia,320.0,1.5044647809206788
2020-11-25,Amazonia,220.0,0.7551129835312025
2020-11-26,Amazonia,268.0,0.7979987992795623
2020-11-27,Amazonia,62.0,2.1046361880231808
2020-11-28,Amazonia,179.0,0.6221123595505551
2020-01-01,Caatinga,6.0,6.7625
2020-01-02,Caatinga,2.0,10.521666666666667
2020-01-03,Caatinga,14.0,2.652976190476192
2020-01-04,Caatinga,22.0,3.558823529411766
2020-01-05,Caatinga,10.0,3.4706896551724147
2020-01-06,Caatinga,11.0,3.7409090909090907
2020-01-07,Caatinga,65.0,3.107969151670951
2020-01-08,Caatinga,32.0,5.383018867924529
2020-01-09,Caatinga,70.0,2.296759259259259
2020-01-10,Caatinga,35.0,1.0677595628415297
2020-01-11,Caatinga,89.0,0.803472222222222
2020-01-12,Caatinga,42.0,0.5279411764705878
2020-01-13,Caatinga,163.0,0.174920127795527
2020-01-14,Caatinga,242.0,0.5498595505617976
2020-01-15,Caatinga,217.0,0.3137864077669903
2020-01-16,Caatinga,152.0,0.1770454545454547
2020-01-17,Caatinga,66.0,7.768750000000001
2020-01-18,Caatinga,109.0,3.4703832752613253
2020-01-19,Caatinga,73.0,0.3716312056737592
2020-01-20,Caatinga,64.0,0.25333333333333335
2020-01-21,Caatinga,116.0,1.6234200743494445
2020-01-22,Caatinga,6.0,2.9489795918367347
2020-01-23,Caatinga,3.0,8.016666666666667
2020-01-24,Caatinga,16.0,1.3333333333333333
2020-01-25,Caatinga,31.0,0.29407407407407427
2020-01-26,Caatinga,15.0,4.384057971014492
2020-01-27,Caatinga,38.0,1.082631578947368
2020-01-28,Caatinga,49.0,0.475657894736842
2020-01-29,Caatinga,31.0,0.22330097087378636
2020-01-30,Caatinga,22.0,0.46792452830188697
2020-01-31,Caatinga,7.0,0.35
2020-02-01,Caatinga,17.0,5.817346938775511
2020-02-02,Caatinga,5.0,1.3882352941176472
2020-02-03,Caatinga,17.0,1.9982456140350882
2020-02-04,Caatinga,26.0,3.1
2020-02-05,Caatinga,15.0,1.068181818181818
2020-02-06,Caatinga,7.0,0.7749999999999999
2020-02-07,Caatinga,19.0,0.6288888888888893
2020-02-08,Caatinga,22.0,1.887640449438202
2020-02-09,Caatinga,6.0,0.9069767441860465
2020-02-10,Caatinga,75.0,0.7031496062992125
2020-02-11,Caatinga,51.0,0.3959770114942529
2020-02-12,Caatinga,45.0,0.27450980392156865
2020-02-13,Caatinga,10.0,6.335384615384615
2020-02-14,Caatinga,19.0,1.076923076923077
2020-02-15,Caatinga,22.0,1.2220000000000002
2020-02-16,Caatinga,5.0,0.6366666666666667
2020-02-17,Caatinga,28.0,0.7098765432098765
2020-02-18,Caatinga,28.0,1.4599999999999997
2020-02-19,Caatinga,28.0,3.8761904761904766
2020-02-20,Caatinga,6.0,6.1375
2020-02-21,Caatinga,8.0,3.9533333333333336
2020-02-22,Caatinga,0.0,1.2214285714285715
2020-02-23,Caatinga,30.0,1.8716666666666668
2020-02-24,Caatinga,8.0,0.5
2020-02-25,Caatinga,29.0,0.2285714285714286
2020-02-26,Caatinga,41.0,0.013684210526315788
2020-02-27,Caatinga,70.0,0.6905982905982907
2020-02-28,Caatinga,69.0,0.8090909090909093
2020-02-29,Caatinga,54.0,1.7321100917431187
2020-03-01,Caatinga,14.0,7.532500000000001
2020-03-02,Caatinga,22.0,0.1
2020-03-03,Caatinga,15.0,0.41794871794871785
2020-03-04,Caatinga,45.0,2.995833333333333
2020-03-05,Caatinga,38.0,4.108064516129031
2020-03-06,Caatinga,13.0,7.00232558139535
2020-03-07,Caatinga,4.0,1.4428571428571428
2020-03-08,Caatinga,8.0,6.194117647058825
2020-03-09,Caatinga,13.0,0.30000000000000004
2020-03-10,Caatinga,64.0,0.053684210526315786
2020-03-11,Caatinga,16.0,0.5499999999999998
2020-03-12,Caatinga,19.0,0.3285714285714286
2020-03-13,Caatinga,10.0,0.4428571428571429
2020-03-14,Caatinga,12.0,0.5999999999999998
2020-03-15,Caatinga,2.0,3.975
2020-03-16,Caatinga,2.0,1.1400000000000001
2020-03-17,Caatinga,9.0,1.5261904761904757
2020-03-18,Caatinga,14.0,1.9456521739130435
2020-03-19,Caatinga,2.0,5.507142857142858
2020-03-20,Caatinga,0.0,2.528571428571429
2020-03-21,Caatinga,4.0,1.2348837209302324
2020-03-22,Caatinga,5.0,5.206521739130434
2020-03-23,Caatinga,3.0,2.54
2020-03-24,Caatinga,3.0,2.6100000000000003
2020-03-25,Caatinga,1.0,2.125
2020-03-26,Caatinga,0.0,13.574999999999998
2020-03-27,Caatinga,3.0,1.9125
2020-03-28,Caatinga,1.0,0.044444444444444446
2020-03-29,Caatinga,0.0,6.308333333333333
2020-03-30,Caatinga,0.0,2.35
2020-03-31,Caatinga,7.0,0.5476190476190477
2020-04-01,Caatinga,5.0,0.5406249999999999
2020-04-02,Caatinga,2.0,2.8950000000000005
2020-04-03,Caatinga,14.0,0.22833333333333333
2020-04-04,Caatinga,21.0,0.39137931034482765
2020-04-05,Caatinga,20.0,0.8102941176470589
2020-04-06,Caatinga,20.0,0.33076923076923076
2020-04-07,Caatinga,12.0,0.03255813953488372
2020-04-08,Caatinga,20.0,0.2909090909090909
2020-04-09,Caatinga,14.0,0.9678571428571429
2020-04-10,Caatinga,3.0,1.5499999999999998
2020-04-11,Caatinga,27.0,0.024444444444444446
2020-04-12,Caatinga,17.0,0.8692307692307691
2020-04-13,Caatinga,15.0,0.22857142857142856
2020-04-14,Caatinga,12.0,0.12244897959183673
2020-04-15,Caatinga,12.0,0.07307692307692308
2020-04-16,Caatinga,8.0,0.43846153846153846
2020-04-17,Caatinga,1.0,1.3300000000000003
2020-04-18,Caatinga,0.0,3.1857142857142855
2020-04-19,Caatinga,0.0,0.22499999999999998
2020-04-20,Caatinga,3.0,0.49000000000000005
2020-04-21,Caatinga,3.0,0.8
2020-04-22,Caatinga,2.0,0.86
2020-04-23,Caatinga,0.0,3.1
2020-04-24,Caatinga,0.0,2.2
2020-04-25,Caatinga,60.0,0.08493150684931505
2020-04-26,Caatinga,2.0,0.0125
2020-04-27,Caatinga,5.0,0.03
2020-04-28,Caatinga,4.0,0.0
2020-04-29,Caatinga,10.0,0.03571428571428571
2020-04-30,Caatinga,2.0,0.07692307692307693
2020-05-01,Caatinga,5.0,0.04492753623188405
2020-05-02,Caatinga,5.0,0.27058823529411763
2020-05-03,Caatinga,10.0,0.20357142857142854
2020-05-04,Caatinga,10.0,0.08124999999999999
2020-05-05,Caatinga,28.0,0.016666666666666666
2020-05-06,Caatinga,4.0,0.39545454545454545
2020-05-07,Caatinga,5.0,2.3949999999999996
2020-05-08,Caatinga,7.0,0.1388888888888889
2020-05-09,Caatinga,0.0,0.17142857142857143
2020-05-10,Caatinga,3.0,0.1875
2020-05-11,Caatinga,11.0,0.04285714285714286
2020-05-12,Caatinga,15.0,0.43521126760563356
2020-05-13,Caatinga,11.0,0.06666666666666668
2020-05-14,Caatinga,9.0,0.49696969696969695
2020-05-15,Caatinga,25.0,0.008108108108108109
2020-05-16,Caatinga,41.0,0.27031250000000007
2020-05-17,Caatinga,17.0,0.41212121212121217
2020-05-18,Caatinga,29.0,0.03125
2020-05-19,Caatinga,5.0,0.45
2020-05-20,Caatinga,17.0,0.1409090909090909
2020-05-21,Caatinga,3.0,1.0499999999999998
2020-05-22,Caatinga,7.0,0.6923076923076923
2020-05-23,Caatinga,13.0,0.725
2020-05-24,Caatinga,54.0,0.21754385964912282
2020-05-25,Caatinga,15.0,0.10555555555555556
2020-05-26,Caatinga,4.0,1.0857142857142859
2020-05-27,Caatinga,14.0,0.6121951219512195
2020-05-28,Caatinga,16.0,0.6423076923076922
2020-05-29,Caatinga,3.0,0.9399999999999998
2020-05-30,Caatinga,12.0,0.19444444444444445
2020-05-31,Caatinga,21.0,0.3838709677419355
2020-06-01,Caatinga,21.0,0.007407407407407408
2020-06-02,Caatinga,27.0,0.13846153846153847
2020-06-03,Caatinga,17.0,0.08620689655172414
2020-06-04,Caatinga,11.0,0.3277777777777778
2020-06-05,Caatinga,11.0,0.19999999999999998
2020-06-06,Caatinga,21.0,0.0
2020-06-07,Caatinga,20.0,0.0
2020-06-08,Caatinga,28.0,0.0
2020-06-09,Caatinga,51.0,0.015476190476190477
2020-06-10,Caatinga,56.0,0.6272727272727273
2020-06-11,Caatinga,18.0,0.03333333333333333
2020-06-12,Caatinga,36.0,0.0163265306122449
2020-06-13,Caatinga,77.0,0.0
2020-06-14,Caatinga,10.0,0.19230769230769232
2020-06-15,Caatinga,32.0,0.08775510204081631
2020-06-16,Caatinga,17.0,0.0375
2020-06-17,Caatinga,18.0,0.015625
2020-06-18,Caatinga,59.0,0.09999999999999999
2020-06-19,Caatinga,37.0,0.22
2020-06-20,Caatinga,16.0,0.1
2020-06-21,Caatinga,22.0,0.013333333333333332
2020-06-22,Caatinga,70.0,0.021649484536082474
2020-06-23,Caatinga,29.0,0.11489361702127661
2020-06-24,Caatinga,29.0,0.15999999999999998
2020-06-25,Caatinga,40.0,0.2127272727272727
2020-06-26,Caatinga,28.0,0.0
2020-06-27,Caatinga,50.0,0.008333333333333333
2020-06-28,Caatinga,102.0,0.004464285714285714
2020-06-29,Caatinga,62.0,0.07922077922077923
2020-06-30,Caatinga,49.0,0.0018181818181818182
2020-07-01,Caatinga,117.0,0.027891156462585037
2020-07-02,Caatinga,111.0,0.0
2020-07-03,Caatinga,138.0,0.00742857142857143
2020-07-04,Caatinga,202.0,0.0
2020-07-05,Caatinga,81.0,0.05729166666666668
2020-07-06,Caatinga,39.0,2.443478260869565
2020-07-07,Caatinga,88.0,0.034444444444444444
2020-07-08,Caatinga,116.0,0.0
2020-07-09,Caatinga,64.0,0.16447368421052633
2020-07-10,Caatinga,45.0,0.03582089552238806
2020-07-11,Caatinga,82.0,0.07894736842105263
2020-07-12,Caatinga,52.0,0.002702702702702703
2020-07-13,Caatinga,110.0,0.013934426229508197
2020-07-14,Caatinga,166.0,0.013186813186813187
2020-07-15,Caatinga,144.0,0.0189873417721519
2020-07-16,Caatinga,82.0,0.05865384615384617
2020-07-17,Caatinga,121.0,0.0029850746268656717
2020-07-18,Caatinga,135.0,0.00684931506849315
2020-07-19,Caatinga,101.0,0.0008264462809917356
2020-07-20,Caatinga,35.0,0.037209302325581395
2020-07-21,Caatinga,67.0,0.04456521739130435
2020-07-22,Caatinga,102.0,0.0
2020-07-23,Caatinga,118.0,0.0
2020-07-24,Caatinga,161.0,0.0
2020-07-25,Caatinga,165.0,0.0005617977528089888
2020-07-26,Caatinga,237.0,0.02931726907630522
2020-07-27,Caatinga,152.0,0.0037267080745341614
2020-07-28,Caatinga,155.0,0.011764705882352941
2020-07-29,Caatinga,112.0,0.0
